Time,Symbol,Side,Entry,Exit,Qty,PnL,Reason
2026-03-27 09:28:42.857201,CGPOWER,SELL,680.45,684.8,10,-43.5,SL HIT
2026-03-27 09:28:44.270554,GODREJCP,SELL,1015.3,1030.0,10,-147.0,SL HIT
2026-03-27 09:32:06.761097,ADANIENSOL,SELL,968.5,980.9,10,-124.0,SL HIT
2026-03-27 09:46:44.451436,HDFCAMC,SELL,2329.2,2327.6,10,16.0,SL HIT
2026-03-27 09:46:44.452949,HDFCAMC__PYR1,SELL,2317.554,2327.6,10,-100.46,SL HIT
2026-03-27 10:57:03.331401,BHARATFORG,SELL,1702.8,1698.4,10,44.0,SL HIT
2026-03-27 10:57:03.333988,BHARATFORG__PYR1,SELL,1694.286,1698.4,10,-41.14,SL HIT
2026-03-27 10:57:03.335005,BHARATFORG__PYR2,SELL,1685.772,1698.4,10,-126.28,SL HIT
2026-03-27 10:57:03.394911,SYNGENE,SELL,415.95,409.7,10,62.5,TARGET HIT
2026-03-27 10:57:03.395912,SYNGENE__PYR1,SELL,414.7021,409.7,10,50.02,TARGET HIT
2026-03-27 10:57:03.397042,SYNGENE__PYR2,SELL,413.4543,409.7,10,37.54,TARGET HIT
2026-03-27 10:57:15.443383,LUPIN,SELL,2333.7,2355.7,10,-220.0,SL HIT
2026-03-27 11:04:51.727804,OIL,SELL,464.65,468.15,10,-35.0,SL HIT
2026-03-27 11:14:40.031204,TATACONSUM,SELL,1035.0,1042.8,10,-78.0,SL HIT
2026-03-27 11:15:44.319059,AMBUJACEM,SELL,410.25,413.35,10,-31.0,SL HIT
2026-03-27 11:24:44.318193,SUNPHARMA__PYR1,BUY,1817.9375,1804.3,10,-136.38,SL HIT
2026-03-27 11:28:16.047514,CHOLAFIN__PYR3,SELL,1422.931,1427.1,10,-41.69,SL HIT
2026-03-27 11:28:16.464273,PIDILITIND,SELL,1335.2,1335.2,10,0.0,SL HIT
2026-03-27 11:28:16.774550,SUNPHARMA,BUY,1812.5,1804.5,10,-80.0,SL HIT
2026-03-27 11:28:18.297458,IRCTC__PYR2,SELL,510.048,510.05,10,-0.02,SL HIT
2026-03-27 11:28:18.509178,COLPAL,SELL,1893.4,1897.5,10,-41.0,SL HIT
2026-03-27 11:28:19.531134,INDHOTEL__PYR1,SELL,601.3904,601.4,10,-0.1,SL HIT
2026-03-27 11:28:23.280622,HDFCBANK__PYR1,SELL,759.9134,759.9,10,0.13,SL HIT
2026-03-27 11:28:24.505029,SBIN__PYR1,SELL,1039.0785,1040.6,10,-15.21,SL HIT
2026-03-27 11:28:27.541521,UNITDSPR__PYR4,SELL,1268.512,1271.9,10,-33.88,SL HIT
2026-03-27 11:28:32.997810,TORNTPHARM,SELL,4277.1,4277.1,10,0.0,SL HIT
2026-03-27 11:28:33.207687,DLF,SELL,522.25,522.55,10,-3.0,SL HIT
2026-03-27 11:28:38.481860,DABUR,SELL,421.65,422.45,10,-8.0,SL HIT
2026-03-27 11:28:40.214886,MAXHEALTH__PYR1,SELL,972.5735,974.2,10,-16.27,SL HIT
2026-03-27 11:28:44.576553,DALBHARAT,SELL,1831.3,1831.8,10,-5.0,SL HIT
2026-03-27 11:29:16.500854,BAJAJFINSV,SELL,1696.2,1696.2,10,0.0,SL HIT
2026-03-27 11:29:35.281071,MAXHEALTH,SELL,975.5,975.5,10,0.0,SL HIT
2026-03-27 11:30:05.501972,EICHERMOT__PYR2,SELL,6783.553,6787.0,10,-34.47,SL HIT
2026-03-27 11:30:06.516371,FORTIS__PYR1,SELL,815.6513,815.65,10,0.01,SL HIT
2026-03-27 11:30:27.790581,PRESTIGE__PYR4,SELL,1170.12,1170.1,10,0.2,SL HIT
2026-03-27 11:30:46.539194,CDSL__PYR3,SELL,1174.8095,1174.8,10,0.1,SL HIT
2026-03-27 11:30:53.124656,CONCOR__PYR1,SELL,433.695,434.35,10,-6.55,SL HIT
2026-03-27 11:30:53.128287,ASIANPAINT,SELL,2237.7,2237.7,10,0.0,SL HIT
2026-03-27 11:30:54.042831,CONCOR,SELL,435.0,435.0,10,0.0,SL HIT
2026-03-27 11:31:04.574532,ADANIENT__PYR2,SELL,1843.578,1843.6,10,-0.22,SL HIT
2026-03-27 11:31:09.528717,ADANIGREEN__PYR2,SELL,832.59,832.6,10,-0.1,SL HIT
2026-03-27 11:31:12.475306,LICHSGFIN,SELL,499.85,499.85,10,0.0,SL HIT
2026-03-27 11:33:02.257020,GODREJPROP__PYR2,SELL,1505.79,1505.8,10,-0.1,SL HIT
2026-03-27 11:33:38.744057,SBICARD__PYR1,SELL,682.945,682.95,10,-0.05,SL HIT
2026-03-27 11:33:46.460891,ICICIBANK,SELL,1248.5,1248.5,10,0.0,SL HIT
2026-03-27 11:34:10.558234,MCX__PYR1,SELL,2414.734,2414.3,10,4.34,SL HIT
2026-03-27 11:34:24.751943,360ONE__PYR3,SELL,972.392,972.4,10,-0.08,SL HIT
2026-03-27 11:34:32.537380,LAURUSLABS,SELL,1005.0,1005.0,10,0.0,SL HIT
2026-03-27 11:34:32.539459,LAURUSLABS__PYR1,SELL,1001.985,1005.0,10,-30.15,SL HIT
2026-03-27 11:34:59.011651,CHOLAFIN__PYR2,SELL,1430.154,1430.2,10,-0.46,SL HIT
2026-03-27 11:35:12.487599,ICICIGI__PYR1,SELL,1746.9434,1746.9,10,0.43,SL HIT
2026-03-27 11:36:34.242948,INDHOTEL,SELL,603.2,603.2,10,0.0,SL HIT
2026-03-27 11:36:42.539422,AUBANK__PYR1,SELL,889.53,889.55,10,-0.2,SL HIT
2026-03-27 11:37:40.776647,JSWSTEEL,SELL,1138.9,1144.0,10,-51.0,SL HIT
2026-03-27 11:37:43.229914,UNITDSPR,SELL,1294.4,1274.4,10,200.0,SL HIT
2026-03-27 11:37:43.231914,UNITDSPR__PYR1,SELL,1287.928,1274.4,10,135.28,SL HIT
2026-03-27 11:37:43.232913,UNITDSPR__PYR2,SELL,1281.456,1274.4,10,70.56,SL HIT
2026-03-27 11:37:43.233912,UNITDSPR__PYR3,SELL,1274.984,1274.4,10,5.84,SL HIT
2026-03-27 11:40:31.765372,HDFCBANK,SELL,762.2,762.2,10,0.0,SL HIT
2026-03-27 11:42:00.531987,SRF,SELL,2517.0,2517.0,10,0.0,SL HIT
2026-03-27 11:43:21.755366,HCLTECH,SELL,1375.1,1375.1,10,0.0,SL HIT
2026-03-27 11:44:24.825216,INDUSINDBK__PYR2,SELL,793.0132,793.0,10,0.13,SL HIT
2026-03-27 11:47:11.043875,HINDUNILVR,SELL,2097.3,2097.3,10,0.0,SL HIT
2026-03-27 11:47:11.045857,HINDUNILVR__PYR1,SELL,2091.0081,2097.3,10,-62.92,SL HIT
2026-03-27 11:53:37.783720,INFY,SELL,1275.2,1275.2,10,0.0,SL HIT
2026-03-27 11:53:37.785120,INFY__PYR1,SELL,1271.3744,1275.2,10,-38.26,SL HIT
2026-03-27 11:53:42.753036,CDSL__PYR2,SELL,1180.773,1180.8,10,-0.27,SL HIT
2026-03-27 11:54:56.778833,PRESTIGE__PYR3,SELL,1176.09,1176.1,10,-0.1,SL HIT
2026-03-27 11:58:51.819142,CDSL,SELL,1192.7,1183.1,10,96.0,SL HIT
2026-03-27 12:02:07.409440,M&M,SELL,3046.6,3046.6,10,0.0,SL HIT
2026-03-27 12:04:29.755250,INDUSINDBK__PYR1,SELL,795.4066,795.4,10,0.07,SL HIT
2026-03-27 12:11:55.293779,INDUSINDBK,SELL,797.8,797.4,10,4.0,SL HIT
2026-03-27 12:12:47.491396,ALKEM,SELL,5360.0,5360.0,10,0.0,SL HIT
2026-03-27 12:17:36.506044,ASTRAL,SELL,1622.4,1622.4,10,0.0,SL HIT
2026-03-27 12:20:07.984641,PNBHOUSING,SELL,788.1,788.1,10,0.0,SL HIT
2026-03-27 12:27:42.732169,CHOLAFIN,SELL,1444.6,1433.6,10,110.0,SL HIT
2026-03-27 12:27:42.734169,CHOLAFIN__PYR1,SELL,1437.377,1433.6,10,37.77,SL HIT
2026-03-27 12:34:02.785783,EICHERMOT__PYR1,SELL,6804.0265,6802.0,10,20.26,SL HIT
2026-03-27 12:42:27.080568,PRESTIGE__PYR1,SELL,1188.03,1179.0,10,90.3,SL HIT
2026-03-27 12:44:28.323635,LICI,SELL,767.0,767.0,10,0.0,SL HIT
2026-03-27 12:44:28.325055,LICI__PYR1,SELL,764.699,767.0,10,-23.01,SL HIT
2026-03-27 12:44:28.326143,LICI__PYR2,SELL,762.398,767.0,10,-46.02,SL HIT
2026-03-27 12:50:08.334584,EICHERMOT,SELL,6824.5,6816.0,10,85.0,SL HIT
2026-03-27 12:50:25.999690,HDFCLIFE__PYR1,SELL,603.9153,604.05,10,-1.35,SL HIT
2026-03-27 12:50:28.823901,ICICIPRULI,SELL,529.65,529.65,10,0.0,SL HIT
2026-03-27 12:50:28.825907,ICICIPRULI__PYR1,SELL,527.0018,529.65,10,-26.48,SL HIT
2026-03-27 12:50:29.232197,GODREJPROP,SELL,1521.0,1509.2,10,118.0,SL HIT
2026-03-27 12:50:29.233202,GODREJPROP__PYR1,SELL,1513.395,1509.2,10,41.95,SL HIT
2026-03-27 12:50:29.234201,GODREJPROP__PYR3,SELL,1498.185,1509.2,10,-110.15,SL HIT
2026-03-27 12:52:21.251285,HDFCLIFE__PYR2,SELL,600.8805,605.4,10,-45.19,SL HIT
2026-03-27 12:56:37.328458,HDFCLIFE,SELL,606.95,606.95,10,0.0,SL HIT
2026-03-27 12:59:26.762019,MPHASIS,SELL,2105.8,2105.8,10,0.0,SL HIT
2026-03-27 13:03:05.553344,TATAELXSI,SELL,4178.0,4178.0,10,0.0,SL HIT
2026-03-27 13:03:54.774716,GLENMARK,BUY,2172.8,2172.8,10,0.0,SL HIT
2026-03-27 13:05:44.746006,INDIGO,SELL,4201.6,4137.8,10,638.0,SL HIT
2026-03-27 13:05:44.747007,INDIGO__PYR1,SELL,4180.592,4137.8,10,427.92,SL HIT
2026-03-27 13:05:44.749006,INDIGO__PYR2,SELL,4159.584,4137.8,10,217.84,SL HIT
2026-03-27 13:05:44.750006,INDIGO__PYR3,SELL,4138.576,4137.8,10,7.76,SL HIT
2026-03-27 13:05:44.751006,INDIGO__PYR4,SELL,4117.568,4137.8,10,-202.32,SL HIT
2026-03-27 13:16:14.075055,360ONE__PYR2,SELL,977.328,977.3,10,0.28,SL HIT
2026-03-27 13:16:18.827020,PRESTIGE__PYR2,SELL,1182.06,1181.8,10,2.6,SL HIT
2026-03-27 13:16:37.899439,PRESTIGE,SELL,1194.0,1184.2,10,98.0,SL HIT
2026-03-27 13:17:03.755775,FORTIS__PYR2,SELL,811.5525,817.65,10,-60.97,SL HIT
2026-03-27 13:17:10.828016,MCX,SELL,2422.0,2422.0,10,0.0,SL HIT
2026-03-27 13:17:10.830016,MCX__PYR2,SELL,2407.468,2422.0,10,-145.32,SL HIT
2026-03-27 13:17:12.054834,COALINDIA,BUY,447.5,447.5,10,0.0,SL HIT
2026-03-27 13:17:16.793702,360ONE,SELL,987.2,979.1,10,81.0,SL HIT
2026-03-27 13:28:57.476964,IRCTC__PYR1,SELL,512.624,512.6,10,0.24,SL HIT
2026-03-27 13:29:25.107064,BRITANNIA,SELL,5547.0,5547.0,10,0.0,SL HIT
2026-03-27 13:30:17.074452,TECHM,SELL,1395.0,1395.0,10,0.0,SL HIT
2026-03-27 13:39:58.325883,KFINTECH,SELL,908.75,908.75,10,0.0,SL HIT
2026-03-27 13:43:32.263294,SBICARD,SELL,685.0,685.0,10,0.0,SL HIT
2026-03-27 13:43:32.265282,SBICARD__PYR2,SELL,680.89,685.0,10,-41.1,SL HIT
2026-03-27 13:57:02.848665,FORTIS,SELL,819.75,819.75,10,0.0,SL HIT
2026-03-27 13:59:04.817872,COFORGE,SELL,1152.0,1152.0,10,0.0,SL HIT
2026-03-27 14:35:29.795233,ICICIGI,SELL,1752.2,1752.2,10,0.0,SL HIT
2026-03-27 14:35:29.796239,ICICIGI__PYR2,SELL,1741.6868,1752.2,10,-105.13,SL HIT
2026-03-27 15:10:20.847550,ADANIPORTS,SELL,1362.6,1341.9,10,207.0,SL HIT
2026-03-27 15:10:20.850551,ADANIPORTS__PYR1,SELL,1355.787,1341.9,10,138.87,SL HIT
2026-03-27 15:10:20.852062,ADANIPORTS__PYR2,SELL,1348.974,1341.9,10,70.74,SL HIT
2026-03-27 15:10:20.854074,ADANIPORTS__PYR3,SELL,1342.161,1341.9,10,2.61,SL HIT
2026-03-27 15:10:20.855073,ADANIPORTS__PYR4,SELL,1335.348,1341.9,10,-65.52,SL HIT
